3 TEXTURES
floor.ppm
lamp.ppm
wall.ppm
8 SECTORS_AND_ACTORS
SECTOR HALL1
55 15
0 20.387943 -9.533827 -10.736717
1 30.332945 -9.533829 -10.736717
2 20.387941 -19.478825 -10.736717
3 20.387943 -10.533827 10.263283
4 30.332945 -10.533829 10.263283
5 20.387941 -20.478825 10.263281
6 22.874193 -20.506325 7.107890
7 27.846695 -20.506325 7.107889
8 22.874191 -20.506325 2.135391
9 22.874193 0.889999 7.107890
10 27.846695 0.889999 7.107889
11 22.874191 0.889999 2.135391
12 19.889997 -19.889999 9.945000
13 19.889997 -19.889999 -9.944998
14 19.889996 0.000000 -9.945005
15 19.889999 0.000000 9.944996
16 59.889999 -19.889999 9.945000
17 59.889999 -19.889999 -9.944998
18 59.889996 0.000000 -9.945004
19 59.889999 0.000000 9.944996
20 39.889999 0.000000 9.944996
21 39.889996 0.000000 -9.945004
22 39.889999 -19.889999 -9.944998
23 39.889999 -19.889999 9.945000
24 31.796473 -10.761746 1.510605
25 32.796471 -10.761746 1.510605
26 31.796473 -10.761746 1.510605
27 32.796471 -10.761746 1.510605
28 31.796473 -10.761746 1.510605
29 32.796471 -10.761746 1.510605
30 31.796473 -10.761746 1.510605
31 32.796471 -10.761746 1.510605
32 31.796473 -10.761746 1.510605
33 32.796471 -10.761746 1.510605
34 31.796473 -10.761746 1.510605
35 31.796473 -10.761746 2.510604
36 31.796473 -10.761746 1.510605
37 31.796473 -9.761746 1.510605
38 32.796471 -11.261746 1.010605
39 32.796471 -10.261746 2.010605
40 32.796471 -10.261746 1.010605
41 32.796471 -11.261746 2.010605
42 31.796473 -10.761746 1.510605
43 32.796471 -10.761746 1.510605
44 31.796473 -10.761746 1.510605
45 31.796473 -10.761746 2.510604
46 31.796473 -10.761746 1.510605
47 31.796473 -10.761746 2.510604
48 31.796473 -10.761746 1.510605
49 31.796473 -10.761746 2.510604
50 31.796473 -10.761746 1.510605
51 31.796473 -10.761746 2.510604
52 60.360443 -19.478828 0.235781
53 60.360443 -9.533823 -9.709213
54 60.360443 -19.478825 -9.709217
GEOMPOLY_TEX 3 1 0 2 2 20.387943 -9.533827 -10.736717  20.387941 -19.478825 -10.736717  30.332945 -9.533829 -10.736717 
GEOMPOLY_TEX 4 17 22 23 16 0 22.874193 -20.506325 7.107890  27.846695 -20.506325 7.107889  22.874191 -20.506325 2.135391 
GEOMPOLY_TEX 3 5 3 4 2 20.387943 -10.533827 10.263283  30.332945 -10.533829 10.263283  20.387941 -20.478825 10.263281 
GEOMPOLY_TEX 4 19 18 17 16 2 60.360443 -19.478825 -9.709217  60.360443 -19.478828 0.235781  60.360443 -9.533823 -9.709213 
GEOMPOLY_TEX 3 8 6 7 0 22.874193 -20.506325 7.107890  27.846695 -20.506325 7.107889  22.874191 -20.506325 2.135391 
GEOMPOLY_TEX 3 54 52 53 2 60.360443 -19.478825 -9.709217  60.360443 -19.478828 0.235781  60.360443 -9.533823 -9.709213 
GEOMPOLY_TEX 3 9 11 10 1 22.874193 0.889999 7.107890  22.874191 0.889999 2.135391  27.846695 0.889999 7.107889 
GEOMPOLY_TEX 4 22 13 12 23 0 22.874193 -20.506325 7.107890  27.846695 -20.506325 7.107889  22.874191 -20.506325 2.135391 
GEOMPOLY_TEX 4 14 21 20 15 1 22.874193 0.889999 7.107890  22.874191 0.889999 2.135391  27.846695 0.889999 7.107889 
GEOMPOLY_TEX 4 15 20 23 12 2 20.387943 -10.533827 10.263283  30.332945 -10.533829 10.263283  20.387941 -20.478825 10.263281 
GEOMPOLY_TEX 4 13 22 21 14 2 20.387943 -9.533827 -10.736717  20.387941 -19.478825 -10.736717  30.332945 -9.533829 -10.736717 
GEOMPOLY_TEX 4 22 17 18 21 2 20.387943 -9.533827 -10.736717  20.387941 -19.478825 -10.736717  30.332945 -9.533829 -10.736717 
GEOMPOLY_TEX 4 21 18 19 20 1 22.874193 0.889999 7.107890  22.874191 0.889999 2.135391  27.846695 0.889999 7.107889 
PORTALPOLY 4 16 23 20 19 HALL2
PORTALPOLY 4 12 13 14 15 ROOM1
CAMERA CAM01 no_plugin 52.039791 -11.711130 -5.384823 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 
SECTOR HALL2
48 10
0 60.896450 -19.478827 20.083054
1 60.896450 -9.533823 10.138059
2 60.896450 -19.478823 10.138056
3 38.896450 -9.533825 10.138056
4 38.896450 -9.533827 20.083057
5 38.896450 -19.478823 10.138054
6 43.410198 1.493676 17.596806
7 48.382702 1.493676 12.624308
8 43.410202 1.493676 12.624306
9 43.410202 -20.506325 32.624306
10 48.382702 -20.506325 32.624306
11 43.410198 -20.506325 37.596806
12 60.000000 -20.000000 40.000000
13 60.000000 0.000000 40.000000
14 40.000000 0.000000 40.000000
15 40.000000 -20.000000 40.000000
16 39.889999 -19.889999 9.945000
17 39.889999 0.000000 9.944996
18 59.889999 0.000000 9.944996
19 59.889999 -19.889999 9.945000
20 49.945000 -9.972500 24.972500
21 50.945000 -9.972500 24.972500
22 49.945000 -9.972500 24.972500
23 50.945000 -9.972500 24.972500
24 49.945000 -9.972500 24.972500
25 50.945000 -9.972500 24.972500
26 49.945000 -9.972500 24.972500
27 50.945000 -9.972500 24.972500
28 49.945000 -9.972500 24.972500
29 50.945000 -9.972500 24.972500
30 49.945000 -9.972500 24.972500
31 49.945000 -9.972500 25.972500
32 49.945000 -9.972500 24.972500
33 49.945000 -8.972500 24.972500
34 50.945000 -10.472500 24.472500
35 50.945000 -9.472500 25.472500
36 50.945000 -9.472500 24.472500
37 50.945000 -10.472500 25.472500
38 49.945000 -9.972500 24.972500
39 49.945000 -9.972500 25.972500
40 49.945000 -9.972500 24.972500
41 49.945000 -9.972500 25.972500
42 49.945000 -9.972500 24.972500
43 49.945000 -9.972500 25.972500
44 49.945000 -9.972500 24.972500
45 49.945000 -9.972500 25.972500
46 49.945000 -9.972500 24.972500
47 49.945000 -9.972500 25.972500
GEOMPOLY_TEX 3 2 0 1 2 60.896450 -19.478823 10.138056  60.896450 -19.478827 20.083054  60.896450 -9.533823 10.138059 
GEOMPOLY_TEX 3 4 5 3 2 38.896450 -9.533825 10.138056  38.896450 -9.533827 20.083057  38.896450 -19.478823 10.138054 
GEOMPOLY_TEX 3 7 6 8 1 43.410202 1.493676 12.624306  48.382702 1.493676 12.624308  43.410198 1.493676 17.596806 
GEOMPOLY_TEX 3 11 10 9 0 43.410202 -20.506325 32.624306  43.410198 -20.506325 37.596806  48.382702 -20.506325 32.624306 
GEOMPOLY_TEX 4 16 15 12 19 0 43.410202 -20.506325 32.624306  43.410198 -20.506325 37.596806  48.382702 -20.506325 32.624306 
GEOMPOLY_TEX 4 18 19 12 13 2 60.896450 -19.478823 10.138056  60.896450 -19.478827 20.083054  60.896450 -9.533823 10.138059 
GEOMPOLY_TEX 4 18 13 14 17 1 43.410202 1.493676 12.624306  48.382702 1.493676 12.624308  43.410198 1.493676 17.596806 
GEOMPOLY_TEX 4 17 14 15 16 2 38.896450 -9.533825 10.138056  38.896450 -9.533827 20.083057  38.896450 -19.478823 10.138054 
PORTALPOLY 4 12 15 14 13 ROOM2
PORTALPOLY 4 16 19 18 17 HALL1
SECTOR ROOM1
143 98
0 -0.246291 0.143763 0.989692
1 -0.246291 0.143763 -0.010308
2 -0.246291 0.143763 0.989692
3 -0.246291 0.143763 -0.010308
4 0.753709 0.143763 -0.010308
5 -0.246291 0.143763 -0.010308
6 0.753709 0.143763 -0.010308
7 -0.246291 0.143763 -0.010308
8 -0.246291 0.143763 0.989692
9 -0.246291 0.143763 -0.010308
10 0.753709 -0.356237 0.489692
11 0.753709 0.643763 -0.510308
12 0.753709 0.643763 0.489692
13 0.753709 -0.356237 -0.510308
14 -0.246291 1.143763 -0.010308
15 -0.246291 0.143763 -0.010308
16 -0.246291 0.143763 0.989692
17 -0.246291 0.143763 -0.010308
18 0.753709 0.143763 -0.010308
